grid_id,grid_lat,grid_lon,year,event_count,mean_mag,max_mag,mean_depth,event_occur
-5.0_98.0,-5.0,98.0,2019,1,5.48,5.48,717.6,1
-5.0_98.0,-5.0,98.0,2020,1,5.58,5.58,10.0,1
-5.0_99.0,-5.0,99.0,2020,3,5.47,6.22,149.93333333333334,1
-5.0_99.0,-5.0,99.0,2021,2,5.245,5.53,209.05,1
-6.0_100.0,-6.0,100.0,2016,1,5.04,5.04,10.0,1
-6.0_100.0,-6.0,100.0,2019,1,4.74,4.74,19.4,1
-6.0_100.0,-6.0,100.0,2021,4,5.0525,5.61,103.7,1
-6.0_100.0,-6.0,100.0,2022,1,5.25,5.25,10.0,1
-6.0_101.0,-6.0,101.0,2016,1,5.25,5.25,25.7,1
-6.0_101.0,-6.0,101.0,2017,5,5.04,5.23,18.32,1
-6.0_101.0,-6.0,101.0,2019,1,4.72,4.72,48.8,1
-6.0_101.0,-6.0,101.0,2020,7,5.202857142857143,5.99,110.31428571428572,1
-6.0_101.0,-6.0,101.0,2021,18,4.9127777777777775,6.26,48.15,1
-6.0_101.0,-6.0,101.0,2022,1,5.9,5.9,24.1,1
-6.0_101.0,-6.0,101.0,2023,2,4.84,4.9,45.25,1
-6.0_101.0,-6.0,101.0,2024,4,5.3625,5.88,16.1,1
-6.0_102.0,-6.0,102.0,2015,4,5.140000000000001,5.58,41.225,1
-6.0_102.0,-6.0,102.0,2016,1,4.77,4.77,51.2,1
-6.0_102.0,-6.0,102.0,2017,8,5.00875,5.58,37.725,1
-6.0_102.0,-6.0,102.0,2018,11,5.012727272727273,5.73,36.06363636363636,1
-6.0_102.0,-6.0,102.0,2019,6,4.7700000000000005,5.12,38.71666666666667,1
-6.0_102.0,-6.0,102.0,2020,13,4.878461538461538,5.66,32.223076923076924,1
-6.0_102.0,-6.0,102.0,2021,4,5.0675,5.7,247.525,1
-6.0_102.0,-6.0,102.0,2022,7,4.935714285714285,6.27,21.842857142857145,1
-6.0_102.0,-6.0,102.0,2023,9,4.963333333333334,5.87,30.200000000000003,1
-6.0_102.0,-6.0,102.0,2024,3,4.983333333333333,5.35,36.06666666666667,1
-6.0_103.0,-6.0,103.0,2015,1,4.55,4.55,62.0,1
-6.0_103.0,-6.0,103.0,2016,1,4.66,4.66,65.0,1
-6.0_103.0,-6.0,103.0,2017,2,4.74,4.81,33.6,1
-6.0_103.0,-6.0,103.0,2018,5,4.746,4.91,21.32,1
-6.0_103.0,-6.0,103.0,2019,5,5.074,6.46,36.4,1
-6.0_103.0,-6.0,103.0,2020,2,5.105,5.26,114.1,1
-6.0_103.0,-6.0,103.0,2021,2,4.83,5.05,10.0,1
-6.0_103.0,-6.0,103.0,2022,3,4.6000000000000005,4.68,22.899999999999995,1
-6.0_103.0,-6.0,103.0,2023,7,4.862857142857143,5.37,29.785714285714285,1
-6.0_104.0,-6.0,104.0,2015,1,4.53,4.53,78.0,1
-6.0_104.0,-6.0,104.0,2016,1,4.69,4.69,10.0,1
-6.0_104.0,-6.0,104.0,2020,4,5.1075,5.5,124.475,1
-6.0_104.0,-6.0,104.0,2021,9,5.014444444444444,5.61,107.85555555555555,1
-6.0_104.0,-6.0,104.0,2022,3,5.066666666666666,5.28,87.36666666666667,1
-6.0_104.0,-6.0,104.0,2023,2,4.635,4.7,45.15,1
-6.0_104.0,-6.0,104.0,2025,1,4.6,4.6,10.0,1
-6.0_105.0,-6.0,105.0,2021,4,5.2725,6.05,192.52499999999998,1
-6.0_105.0,-6.0,105.0,2022,1,4.64,4.64,154.2,1
-6.0_105.0,-6.0,105.0,2023,1,4.59,4.59,139.8,1
-6.0_106.0,-6.0,106.0,2017,1,4.58,4.58,273.6,1
-6.0_106.0,-6.0,106.0,2020,1,4.64,4.64,176.0,1
-6.0_106.0,-6.0,106.0,2023,2,4.73,4.75,298.9,1
-6.0_106.0,-6.0,106.0,2024,1,4.94,4.94,265.0,1
-6.0_107.0,-6.0,107.0,2016,1,4.51,4.51,315.5,1
-6.0_107.0,-6.0,107.0,2020,4,5.2775,5.48,104.3,1
-6.0_107.0,-6.0,107.0,2021,1,4.7,4.7,10.0,1
-6.0_107.0,-6.0,107.0,2024,1,4.83,4.83,303.8,1
-6.0_108.0,-6.0,108.0,2017,1,5.81,5.81,10.0,1
-6.0_108.0,-6.0,108.0,2018,1,5.32,5.32,652.3,1
-6.0_108.0,-6.0,108.0,2020,3,4.993333333333333,5.48,66.56666666666666,1
-6.0_109.0,-6.0,109.0,2015,1,4.71,4.71,17.6,1
-6.0_109.0,-6.0,109.0,2020,2,5.6,5.6,34.3,1
-6.0_109.0,-6.0,109.0,2021,3,5.333333333333333,5.56,92.66666666666667,1
-6.0_110.0,-6.0,110.0,2016,1,4.51,4.51,524.8,1
-6.0_110.0,-6.0,110.0,2017,2,4.82,4.96,548.1,1
-6.0_110.0,-6.0,110.0,2018,2,4.68,4.81,529.25,1
-6.0_110.0,-6.0,110.0,2019,6,4.838333333333334,4.94,548.85,1
-6.0_110.0,-6.0,110.0,2020,3,5.466666666666666,6.05,299.8666666666667,1
-6.0_110.0,-6.0,110.0,2022,2,4.824999999999999,5.05,548.05,1
-6.0_110.0,-6.0,110.0,2023,1,4.91,4.91,651.2,1
-6.0_111.0,-6.0,111.0,2020,2,5.055,5.47,218.2,1
-6.0_111.0,-6.0,111.0,2021,1,4.87,4.87,576.6,1
-6.0_112.0,-6.0,112.0,2019,1,5.61,5.61,10.0,1
-6.0_112.0,-6.0,112.0,2024,10,4.74,5.24,9.5,1
-6.0_113.0,-6.0,113.0,2018,1,5.19,5.19,10.0,1
-6.0_113.0,-6.0,113.0,2019,1,5.56,5.56,329.5,1
-6.0_113.0,-6.0,113.0,2020,1,5.42,5.42,10.0,1
-6.0_113.0,-6.0,113.0,2021,4,5.27,5.51,174.125,1
-6.0_114.0,-6.0,114.0,2020,8,5.51125,6.3,224.4,1
-6.0_114.0,-6.0,114.0,2021,1,5.71,5.71,706.7,1
-6.0_114.0,-6.0,114.0,2023,1,4.93,4.93,750.0,1
-6.0_115.0,-6.0,115.0,2020,2,5.574999999999999,5.72,285.35,1
-6.0_115.0,-6.0,115.0,2021,2,5.779999999999999,6.13,11.85,1
-6.0_116.0,-6.0,116.0,2019,2,5.35,5.45,10.0,1
-6.0_116.0,-6.0,116.0,2020,1,5.6,5.6,10.0,1
-6.0_116.0,-6.0,116.0,2021,2,5.655,5.66,166.65,1
-6.0_117.0,-6.0,117.0,2019,1,5.43,5.43,10.0,1
-6.0_117.0,-6.0,117.0,2020,1,4.75,4.75,363.3,1
-6.0_117.0,-6.0,117.0,2021,1,5.91,5.91,10.0,1
-6.0_118.0,-6.0,118.0,2015,1,4.72,4.72,14.0,1
-6.0_118.0,-6.0,118.0,2018,1,4.6,4.6,10.0,1
-6.0_118.0,-6.0,118.0,2019,1,4.86,4.86,77.8,1
-6.0_118.0,-6.0,118.0,2020,2,5.495,5.69,10.0,1
-6.0_118.0,-6.0,118.0,2021,1,5.95,5.95,234.9,1
-6.0_119.0,-6.0,119.0,2020,3,5.403333333333333,5.45,224.1,1
-6.0_120.0,-6.0,120.0,2018,2,4.54,4.58,12.55,1
-6.0_120.0,-6.0,120.0,2020,5,4.772,4.95,83.88,1
-6.0_120.0,-6.0,120.0,2021,1,6.0,6.0,277.7,1
-6.0_121.0,-6.0,121.0,2020,3,5.27,5.76,196.5,1
-6.0_121.0,-6.0,121.0,2021,1,5.2,5.2,10.0,1
-6.0_122.0,-6.0,122.0,2020,1,5.33,5.33,10.0,1
-6.0_122.0,-6.0,122.0,2025,1,4.54,4.54,10.0,1
-6.0_123.0,-6.0,123.0,2016,1,4.88,4.88,10.0,1
-6.0_123.0,-6.0,123.0,2019,1,5.33,5.33,10.0,1
-6.0_123.0,-6.0,123.0,2021,2,4.955,5.12,216.45000000000002,1
-6.0_124.0,-6.0,124.0,2020,3,4.903333333333333,5.33,371.0,1
-6.0_124.0,-6.0,124.0,2022,1,4.54,4.54,24.6,1
-6.0_125.0,-6.0,125.0,2019,1,5.08,5.08,477.7,1
-6.0_125.0,-6.0,125.0,2020,6,5.33,6.02,251.45000000000002,1
-6.0_125.0,-6.0,125.0,2021,3,5.41,6.11,10.0,1
-6.0_125.0,-6.0,125.0,2022,5,4.872,5.56,18.32,1
-6.0_125.0,-6.0,125.0,2023,6,5.411666666666666,6.51,116.23333333333335,1
-6.0_125.0,-6.0,125.0,2024,1,4.65,4.65,525.4,1
-6.0_126.0,-6.0,126.0,2017,2,4.82,4.83,490.75,1
-6.0_126.0,-6.0,126.0,2018,1,4.56,4.56,10.0,1
-6.0_126.0,-6.0,126.0,2020,4,5.27,5.51,374.2,1
-6.0_126.0,-6.0,126.0,2021,1,5.48,5.48,10.0,1
-6.0_126.0,-6.0,126.0,2024,1,4.55,4.55,10.0,1
-6.0_127.0,-6.0,127.0,2017,1,4.67,4.67,10.0,1
-6.0_127.0,-6.0,127.0,2018,1,4.55,4.55,398.1,1
-6.0_127.0,-6.0,127.0,2019,1,6.37,6.37,10.0,1
-6.0_127.0,-6.0,127.0,2020,4,4.875,5.66,483.07500000000005,1
-6.0_128.0,-6.0,128.0,2015,3,4.726666666666667,5.07,351.3333333333333,1
-6.0_128.0,-6.0,128.0,2017,2,4.734999999999999,4.84,316.65,1
-6.0_128.0,-6.0,128.0,2018,2,4.890000000000001,5.28,340.45000000000005,1
-6.0_128.0,-6.0,128.0,2019,2,5.51,6.29,163.65,1
-6.0_128.0,-6.0,128.0,2021,5,5.224,6.0,252.0,1
-6.0_128.0,-6.0,128.0,2022,3,4.93,5.38,330.43333333333334,1
-6.0_128.0,-6.0,128.0,2023,3,4.83,4.95,299.06666666666666,1
-6.0_128.0,-6.0,128.0,2024,2,4.6899999999999995,4.83,321.4,1
-6.0_129.0,-6.0,129.0,2015,5,4.74,5.0,204.95999999999998,1
-6.0_129.0,-6.0,129.0,2016,4,4.8225,5.57,221.7,1
-6.0_129.0,-6.0,129.0,2017,4,4.7175,5.07,173.95,1
-6.0_129.0,-6.0,129.0,2018,4,4.7075,4.81,229.05,1
-6.0_129.0,-6.0,129.0,2019,4,4.8425,5.2,186.15,1
-6.0_129.0,-6.0,129.0,2020,5,4.626,4.75,178.5,1
-6.0_129.0,-6.0,129.0,2021,5,4.938000000000001,5.14,185.18,1
-6.0_129.0,-6.0,129.0,2022,3,4.673333333333333,4.73,252.76666666666665,1
-6.0_129.0,-6.0,129.0,2023,4,5.115,5.8,163.7,1
-6.0_129.0,-6.0,129.0,2025,1,4.54,4.54,168.6,1
-6.0_130.0,-6.0,130.0,2015,6,4.696666666666666,5.33,141.70000000000002,1
-6.0_130.0,-6.0,130.0,2016,5,4.76,5.27,132.18,1
-6.0_130.0,-6.0,130.0,2017,8,4.61875,4.79,125.675,1
-6.0_130.0,-6.0,130.0,2018,4,4.7275,5.17,69.8,1
-6.0_130.0,-6.0,130.0,2019,12,4.826666666666667,5.73,110.22500000000001,1
-6.0_130.0,-6.0,130.0,2020,14,4.737857142857143,5.05,91.90714285714286,1
-6.0_130.0,-6.0,130.0,2021,7,5.2128571428571435,5.82,88.60000000000001,1
-6.0_130.0,-6.0,130.0,2022,6,4.793333333333333,5.02,138.13333333333333,1
-6.0_130.0,-6.0,130.0,2023,20,4.863,5.87,53.095000000000006,1
-6.0_130.0,-6.0,130.0,2024,3,4.796666666666667,5.09,120.89999999999999,1
-6.0_130.0,-6.0,130.0,2025,1,4.77,4.77,135.3,1
-6.0_131.0,-6.0,131.0,2015,8,4.99625,5.82,92.05,1
-6.0_131.0,-6.0,131.0,2016,3,4.6000000000000005,4.62,100.60000000000001,1
-6.0_131.0,-6.0,131.0,2017,2,5.029999999999999,5.05,101.05000000000001,1
-6.0_131.0,-6.0,131.0,2018,5,4.6659999999999995,5.13,78.0,1
-6.0_131.0,-6.0,131.0,2019,6,4.743333333333333,5.04,80.35000000000001,1
-6.0_131.0,-6.0,131.0,2020,2,5.585,6.3,104.15,1
-6.0_131.0,-6.0,131.0,2021,9,4.865555555555556,5.38,58.35555555555556,1
-6.0_131.0,-6.0,131.0,2022,6,4.875,5.26,94.13333333333333,1
-6.0_131.0,-6.0,131.0,2023,5,4.886,5.52,110.28,1
-6.0_131.0,-6.0,131.0,2024,3,4.983333333333333,5.35,106.8,1
-6.0_131.0,-6.0,131.0,2025,2,5.244999999999999,5.47,62.35,1
-6.0_132.0,-6.0,132.0,2015,1,4.77,4.77,141.4,1
-6.0_132.0,-6.0,132.0,2018,3,4.816666666666666,5.04,65.46666666666667,1
-6.0_132.0,-6.0,132.0,2019,1,4.65,4.65,101.9,1
-6.0_132.0,-6.0,132.0,2021,2,4.84,4.84,67.3,1
-6.0_132.0,-6.0,132.0,2022,3,4.8566666666666665,5.23,69.83333333333333,1
-6.0_132.0,-6.0,132.0,2023,2,4.875,4.93,62.55,1
-6.0_133.0,-6.0,133.0,2015,1,5.87,5.87,10.0,1
-6.0_133.0,-6.0,133.0,2016,1,4.89,4.89,10.0,1
-6.0_133.0,-6.0,133.0,2017,5,4.8260000000000005,5.24,37.019999999999996,1
-6.0_133.0,-6.0,133.0,2018,6,4.958333333333333,5.36,32.65,1
-6.0_133.0,-6.0,133.0,2019,6,5.043333333333333,5.94,19.099999999999998,1
-6.0_133.0,-6.0,133.0,2020,1,4.71,4.71,12.9,1
-6.0_133.0,-6.0,133.0,2021,3,5.013333333333333,5.39,11.833333333333334,1
-6.0_133.0,-6.0,133.0,2022,2,4.65,4.75,19.549999999999997,1
-6.0_133.0,-6.0,133.0,2023,2,4.98,5.19,14.85,1
-6.0_133.0,-6.0,133.0,2025,1,5.35,5.35,31.6,1
-6.0_134.0,-6.0,134.0,2019,1,4.98,4.98,15.4,1
-6.0_134.0,-6.0,134.0,2020,1,5.27,5.27,42.5,1
-6.0_134.0,-6.0,134.0,2021,5,4.796,4.95,17.860000000000003,1
-6.0_134.0,-6.0,134.0,2022,2,4.865,4.9,25.450000000000003,1
-6.0_134.0,-6.0,134.0,2024,1,4.6,4.6,53.1,1
-6.0_135.0,-6.0,135.0,2021,1,4.84,4.84,350.3,1
-6.0_138.0,-6.0,138.0,2021,1,5.79,5.79,10.0,1
-6.0_140.0,-6.0,140.0,2020,4,5.03,5.28,34.375,1
-6.0_140.0,-6.0,140.0,2024,1,4.79,4.79,44.4,1
-6.0_141.0,-6.0,141.0,2020,3,4.763333333333333,4.87,58.06666666666666,1
-6.0_141.0,-6.0,141.0,2021,4,4.925,5.17,46.75,1
-6.0_141.0,-6.0,141.0,2024,1,4.66,4.66,16.7,1
-6.0_96.0,-6.0,96.0,2019,1,6.55,6.55,10.0,1
-6.0_97.0,-6.0,97.0,2018,1,5.68,5.68,10.0,1
-6.0_97.0,-6.0,97.0,2020,1,6.26,6.26,10.0,1
-6.0_97.0,-6.0,97.0,2021,2,5.46,5.66,10.0,1
-6.0_98.0,-6.0,98.0,2021,2,5.34,5.49,93.85,1
-6.0_98.0,-6.0,98.0,2022,2,4.609999999999999,4.64,10.0,1
-6.0_99.0,-6.0,99.0,2018,1,4.6,4.6,91.6,1
-6.0_99.0,-6.0,99.0,2021,3,5.506666666666667,5.61,80.39999999999999,1
-7.0_100.0,-7.0,100.0,2018,1,5.27,5.27,10.0,1
-7.0_100.0,-7.0,100.0,2019,1,5.96,5.96,183.5,1
-7.0_100.0,-7.0,100.0,2020,1,5.71,5.71,346.7,1
-7.0_100.0,-7.0,100.0,2021,3,5.626666666666666,6.1,10.0,1
-7.0_101.0,-7.0,101.0,2016,2,5.16,5.64,12.25,1
-7.0_101.0,-7.0,101.0,2017,1,4.71,4.71,10.0,1
-7.0_101.0,-7.0,101.0,2018,1,4.87,4.87,10.0,1
-7.0_101.0,-7.0,101.0,2019,2,5.109999999999999,5.14,176.85,1
-7.0_101.0,-7.0,101.0,2021,3,5.3,5.93,54.43333333333334,1
-7.0_101.0,-7.0,101.0,2022,1,4.53,4.53,10.0,1
-7.0_101.0,-7.0,101.0,2024,1,4.56,4.56,10.0,1
-7.0_102.0,-7.0,102.0,2015,3,4.63,4.75,32.03333333333333,1
-7.0_102.0,-7.0,102.0,2016,4,4.827500000000001,4.99,25.95,1
-7.0_102.0,-7.0,102.0,2017,2,5.075,5.32,13.8,1
-7.0_102.0,-7.0,102.0,2018,2,4.835,4.88,29.599999999999998,1
-7.0_102.0,-7.0,102.0,2019,2,5.02,5.11,10.0,1
-7.0_102.0,-7.0,102.0,2020,5,4.762,5.05,174.88,1
-7.0_102.0,-7.0,102.0,2021,1,4.57,4.57,22.9,1
-7.0_102.0,-7.0,102.0,2024,1,4.82,4.82,40.8,1
-7.0_102.0,-7.0,102.0,2025,1,4.56,4.56,10.0,1
-7.0_103.0,-7.0,103.0,2015,7,5.041428571428571,5.59,52.9,1
-7.0_103.0,-7.0,103.0,2016,1,4.53,4.53,41.4,1
-7.0_103.0,-7.0,103.0,2017,3,4.6499999999999995,4.74,37.5,1
-7.0_103.0,-7.0,103.0,2018,4,4.9,5.34,48.825,1
-7.0_103.0,-7.0,103.0,2019,5,4.734,5.07,75.78,1
-7.0_103.0,-7.0,103.0,2020,3,4.87,5.09,15.833333333333334,1
-7.0_103.0,-7.0,103.0,2021,12,5.024166666666667,5.61,31.666666666666668,1
-7.0_103.0,-7.0,103.0,2022,3,4.66,4.85,27.0,1
-7.0_103.0,-7.0,103.0,2023,3,4.506666666666667,4.52,25.0,1
-7.0_103.0,-7.0,103.0,2024,8,4.8525,5.18,30.375,1
-7.0_103.0,-7.0,103.0,2025,2,4.68,4.7,12.05,1
-7.0_104.0,-7.0,104.0,2015,3,4.989999999999999,5.13,46.5,1
-7.0_104.0,-7.0,104.0,2016,4,4.98,5.07,54.675,1
-7.0_104.0,-7.0,104.0,2017,7,4.864285714285714,5.12,42.48571428571428,1
-7.0_104.0,-7.0,104.0,2018,4,4.76,5.28,34.95,1
-7.0_104.0,-7.0,104.0,2019,5,4.776,5.2,27.3,1
-7.0_104.0,-7.0,104.0,2020,5,5.188,5.35,42.28,1
-7.0_104.0,-7.0,104.0,2021,10,5.061,5.84,38.38,1
-7.0_104.0,-7.0,104.0,2022,3,5.043333333333333,5.29,38.03333333333333,1
-7.0_104.0,-7.0,104.0,2023,6,4.831666666666667,5.11,10.183333333333334,1
-7.0_104.0,-7.0,104.0,2024,3,4.8999999999999995,5.12,53.0,1
-7.0_104.0,-7.0,104.0,2025,1,5.5,5.5,11.9,1
-7.0_105.0,-7.0,105.0,2015,3,4.773333333333333,4.91,10.0,1
-7.0_105.0,-7.0,105.0,2016,4,4.755,4.94,46.95,1
-7.0_105.0,-7.0,105.0,2017,5,4.8420000000000005,4.93,32.760000000000005,1
-7.0_105.0,-7.0,105.0,2018,4,4.72,4.84,117.42500000000001,1
-7.0_105.0,-7.0,105.0,2019,1,4.5,4.5,10.0,1
-7.0_105.0,-7.0,105.0,2020,4,4.775,4.94,62.5,1
-7.0_105.0,-7.0,105.0,2021,8,4.88625,5.19,17.0875,1
-7.0_105.0,-7.0,105.0,2022,10,4.845000000000001,6.59,34.739999999999995,1
-7.0_105.0,-7.0,105.0,2024,1,4.84,4.84,23.5,1
-7.0_105.0,-7.0,105.0,2025,1,4.76,4.76,19.6,1
-7.0_106.0,-7.0,106.0,2015,1,4.84,4.84,121.7,1
-7.0_106.0,-7.0,106.0,2017,2,4.92,5.1,157.4,1
-7.0_106.0,-7.0,106.0,2018,5,4.7,4.75,66.0,1
-7.0_106.0,-7.0,106.0,2019,1,5.12,5.12,10.0,1
-7.0_106.0,-7.0,106.0,2020,7,5.0,5.26,124.70000000000002,1
-7.0_106.0,-7.0,106.0,2021,4,5.135,5.2,154.375,1
-7.0_106.0,-7.0,106.0,2022,5,5.242,5.97,115.78,1
-7.0_106.0,-7.0,106.0,2023,1,4.72,4.72,148.2,1
-7.0_106.0,-7.0,106.0,2025,1,4.51,4.51,148.0,1
-7.0_107.0,-7.0,107.0,2016,1,4.57,4.57,247.2,1
-7.0_107.0,-7.0,107.0,2018,2,4.605,4.61,262.65,1
-7.0_107.0,-7.0,107.0,2020,1,5.52,5.52,10.0,1
-7.0_107.0,-7.0,107.0,2022,1,5.59,5.59,10.6,1
-7.0_107.0,-7.0,107.0,2025,1,4.67,4.67,7.5,1
-7.0_108.0,-7.0,108.0,2018,1,4.55,4.55,255.1,1
-7.0_108.0,-7.0,108.0,2019,2,4.73,4.96,55.35,1
-7.0_108.0,-7.0,108.0,2020,3,5.136666666666667,5.76,10.0,1
-7.0_108.0,-7.0,108.0,2021,5,5.038,5.55,182.74,1
-7.0_109.0,-7.0,109.0,2015,1,4.84,4.84,10.0,1
-7.0_109.0,-7.0,109.0,2019,2,5.355,5.54,380.0,1
-7.0_109.0,-7.0,109.0,2020,1,4.82,4.82,374.6,1
-7.0_109.0,-7.0,109.0,2021,4,5.1575,5.47,215.275,1
-7.0_109.0,-7.0,109.0,2022,1,4.87,4.87,264.8,1
-7.0_109.0,-7.0,109.0,2023,1,4.74,4.74,561.1,1
-7.0_109.0,-7.0,109.0,2024,1,4.5,4.5,6.0,1
-7.0_110.0,-7.0,110.0,2015,1,5.02,5.02,13.6,1
-7.0_110.0,-7.0,110.0,2019,1,5.71,5.71,10.0,1
-7.0_110.0,-7.0,110.0,2020,2,5.005000000000001,5.4,90.1,1
-7.0_110.0,-7.0,110.0,2021,1,4.55,4.55,574.7,1
-7.0_111.0,-7.0,111.0,2019,3,5.97,6.15,614.3000000000001,1
-7.0_111.0,-7.0,111.0,2020,1,5.27,5.27,10.0,1
-7.0_111.0,-7.0,111.0,2021,3,5.373333333333334,5.53,46.666666666666664,1
-7.0_111.0,-7.0,111.0,2023,2,5.88,6.91,638.3,1
-7.0_112.0,-7.0,112.0,2017,3,4.966666666666667,5.75,396.1666666666667,1
-7.0_112.0,-7.0,112.0,2020,2,5.395,5.61,223.70000000000002,1
-7.0_112.0,-7.0,112.0,2021,4,5.2125,5.62,375.45000000000005,1
-7.0_112.0,-7.0,112.0,2022,1,5.01,5.01,606.4,1
-7.0_112.0,-7.0,112.0,2023,2,5.824999999999999,6.13,306.0,1
-7.0_113.0,-7.0,113.0,2015,1,4.73,4.73,590.8,1
-7.0_113.0,-7.0,113.0,2017,1,4.56,4.56,592.7,1
-7.0_113.0,-7.0,113.0,2018,2,4.66,4.72,296.15,1
-7.0_113.0,-7.0,113.0,2019,2,5.495,5.71,10.0,1
-7.0_113.0,-7.0,113.0,2020,2,6.005000000000001,6.19,325.5,1
-7.0_113.0,-7.0,113.0,2022,1,4.64,4.64,598.0,1
-7.0_113.0,-7.0,113.0,2023,2,4.835,5.1,662.85,1
-7.0_114.0,-7.0,114.0,2020,5,5.516,6.02,172.98,1
-7.0_114.0,-7.0,114.0,2021,1,5.58,5.58,10.0,1
-7.0_115.0,-7.0,115.0,2017,1,4.97,4.97,557.5,1
-7.0_115.0,-7.0,115.0,2019,1,5.71,5.71,10.0,1
-7.0_115.0,-7.0,115.0,2020,3,5.586666666666667,5.91,83.2,1
-7.0_116.0,-7.0,116.0,2020,2,5.375,5.54,184.64999999999998,1
-7.0_116.0,-7.0,116.0,2021,3,5.526666666666666,5.74,92.23333333333333,1
-7.0_116.0,-7.0,116.0,2023,3,5.723333333333334,6.83,512.5333333333333,1
-7.0_117.0,-7.0,117.0,2021,2,5.175000000000001,5.82,79.35,1
-7.0_118.0,-7.0,118.0,2019,1,5.41,5.41,10.0,1
-7.0_118.0,-7.0,118.0,2021,2,5.9399999999999995,6.12,42.3,1
-7.0_119.0,-7.0,119.0,2018,1,4.63,4.63,10.0,1
-7.0_119.0,-7.0,119.0,2019,1,5.47,5.47,10.0,1
-7.0_119.0,-7.0,119.0,2021,1,5.5,5.5,10.0,1
-7.0_120.0,-7.0,120.0,2020,1,5.55,5.55,10.0,1
-7.0_120.0,-7.0,120.0,2021,3,5.483333333333333,5.66,178.9333333333333,1
-7.0_120.0,-7.0,120.0,2022,2,4.92,5.05,10.0,1
-7.0_120.0,-7.0,120.0,2024,1,4.57,4.57,10.0,1
-7.0_121.0,-7.0,121.0,2020,3,5.283333333333333,5.87,170.1,1
-7.0_121.0,-7.0,121.0,2021,3,5.286666666666666,5.45,299.9,1
-7.0_121.0,-7.0,121.0,2025,1,4.88,4.88,30.0,1
-7.0_122.0,-7.0,122.0,2016,1,4.7,4.7,12.8,1
-7.0_122.0,-7.0,122.0,2017,1,5.01,5.01,17.1,1
-7.0_122.0,-7.0,122.0,2019,1,4.65,4.65,10.0,1
-7.0_122.0,-7.0,122.0,2020,2,5.095000000000001,5.46,10.7,1
-7.0_122.0,-7.0,122.0,2021,1,4.76,4.76,10.0,1
-7.0_122.0,-7.0,122.0,2023,1,4.73,4.73,10.0,1
-7.0_123.0,-7.0,123.0,2020,1,6.66,6.66,662.5,1
-7.0_123.0,-7.0,123.0,2021,4,5.4275,5.45,247.75,1
-7.0_123.0,-7.0,123.0,2022,1,4.86,4.86,10.0,1
-7.0_124.0,-7.0,124.0,2018,3,4.79,5.05,451.0,1
-7.0_124.0,-7.0,124.0,2019,1,4.92,4.92,547.9,1
-7.0_124.0,-7.0,124.0,2024,2,5.4,6.01,600.3,1
-7.0_125.0,-7.0,125.0,2016,1,4.51,4.51,489.7,1
-7.0_125.0,-7.0,125.0,2017,2,4.83,4.95,532.7,1
-7.0_125.0,-7.0,125.0,2019,4,5.65,6.29,585.625,1
-7.0_125.0,-7.0,125.0,2020,1,5.49,5.49,88.6,1
-7.0_125.0,-7.0,125.0,2021,5,4.776,5.59,489.98,1
-7.0_125.0,-7.0,125.0,2022,3,4.776666666666666,4.94,542.8666666666667,1
-7.0_125.0,-7.0,125.0,2023,3,4.77,5.14,379.8666666666666,1
-7.0_125.0,-7.0,125.0,2025,1,5.4,5.4,522.6,1
-7.0_126.0,-7.0,126.0,2015,1,4.55,4.55,411.8,1
-7.0_126.0,-7.0,126.0,2018,1,4.96,4.96,407.4,1
-7.0_126.0,-7.0,126.0,2020,3,4.68,4.9,434.40000000000003,1
-7.0_126.0,-7.0,126.0,2025,1,4.56,4.56,441.5,1
-7.0_127.0,-7.0,127.0,2015,3,4.886666666666667,5.32,360.7,1
-7.0_127.0,-7.0,127.0,2016,4,4.73,4.85,365.05,1
-7.0_127.0,-7.0,127.0,2017,1,4.62,4.62,409.6,1
-7.0_127.0,-7.0,127.0,2018,5,4.618,4.86,371.28000000000003,1
-7.0_127.0,-7.0,127.0,2019,6,4.71,4.98,335.51666666666665,1
-7.0_127.0,-7.0,127.0,2020,7,4.674285714285714,4.84,323.54285714285714,1
-7.0_127.0,-7.0,127.0,2021,6,4.7700000000000005,4.91,372.9666666666667,1
-7.0_127.0,-7.0,127.0,2022,7,4.67,4.76,393.59999999999997,1
-7.0_127.0,-7.0,127.0,2023,1,4.8,4.8,343.7,1
-7.0_127.0,-7.0,127.0,2024,2,4.615,4.7,376.35,1
-7.0_127.0,-7.0,127.0,2025,2,4.609999999999999,4.63,330.35,1
-7.0_128.0,-7.0,128.0,2015,2,4.675,4.79,275.05,1
-7.0_128.0,-7.0,128.0,2016,3,4.823333333333333,5.1,267.8,1
-7.0_128.0,-7.0,128.0,2017,8,4.8475,5.49,267.275,1
-7.0_128.0,-7.0,128.0,2018,11,4.725454545454546,5.35,370.47272727272724,1
-7.0_128.0,-7.0,128.0,2019,10,4.785,5.12,220.85999999999999,1
-7.0_128.0,-7.0,128.0,2020,8,4.755,5.31,278.975,1
-7.0_128.0,-7.0,128.0,2021,14,4.906428571428571,5.73,300.34999999999997,1
-7.0_128.0,-7.0,128.0,2022,4,4.76,5.1,354.2,1
-7.0_128.0,-7.0,128.0,2023,4,4.57,4.6,384.55,1
-7.0_128.0,-7.0,128.0,2024,4,4.7075,5.09,311.35,1
